15um_t1.png,15um_t10.png,15um_t99.6.png,laser15um_t1.png,laser15um_t10.png,laser15um_t99.6.png
0.013171373,0.03728196,0.27818823,0.010648627,0.017375687,0.11608078
0.013171373,0.042610195,0.26135528,0.010648627,0.01989843,0.1132753
0.013171373,0.03728196,0.2773549,0.010648627,0.017375687,0.09924785
0.013171373,0.042610195,0.26052195,0.010648627,0.017375687,0.10766432
0.013171373,0.03728196,0.27174392,0.013171373,0.01989843,0.12169176
0.013171373,0.042610195,0.25407764,0.013171373,0.01989843,0.12169176
0.013171373,0.042610195,0.22602275,0.013171373,0.01989843,0.12169176
0.013171373,0.03728196,0.22882824,0.010648627,0.01989843,0.13374707
0.013171373,0.034759216,0.23921686,0.010648627,0.025226668,0.13374707
0.010648627,0.034759216,0.22238393,0.013171373,0.025226668,0.13094157
0.010648627,0.03728196,0.20357883,0.013171373,0.01989843,0.1253306
0.013171373,0.034759216,0.22685608,0.013171373,0.01989843,0.11410863
0.013171373,0.034759216,0.26052195,0.013171373,0.01989843,0.14216353
0.013171373,0.03728196,0.29138234,0.013171373,0.025226668,0.15619099
0.010648627,0.034759216,0.28577137,0.013171373,0.01989843,0.14860785
0.010648627,0.029430982,0.27174392,0.013171373,0.01989843,0.13094157
0.010648627,0.034759216,0.25968862,0.013171373,0.01989843,0.13094157
0.010648627,0.033925883,0.2681051,0.013171373,0.01989843,0.15535764
0.013171373,0.036448628,0.25491098,0.013171373,0.025226668,0.15338549
0.013171373,0.033925883,0.24732785,0.013171373,0.025226668,0.15338549
0.013171373,0.028597647,0.23610589,0.013171373,0.025226668,0.15338549
0.013171373,0.034759216,0.26052195,0.013171373,0.025226668,0.17863491
0.013171373,0.034759216,0.27257726,0.013171373,0.025226668,0.17469059
0.013171373,0.03728196,0.2425502,0.013171373,0.01989843,0.1718851
0.013171373,0.03728196,0.2745494,0.010648627,0.025226668,0.19994001
0.013171373,0.034759216,0.2773549,0.010648627,0.025226668,0.18113491
0.013171373,0.03728196,0.26052195,0.013171373,0.025226668,0.1839404
0.013171373,0.042610195,0.2773549,0.013171373,0.025226668,0.18955138
0.013171373,0.03728196,0.26052195,0.013171373,0.025226668,0.18113491
0.013171373,0.034759216,0.26696625,0.013171373,0.025226668,0.19235687
0.013171373,0.03728196,0.33149254,0.013171373,0.025226668,0.17552392
0.013171373,0.03728196,0.35393646,0.013171373,0.025226668,0.18674588
0.013171373,0.03728196,0.339909,0.013171373,0.025226668,0.2027455
0.013171373,0.042610195,0.3146596,0.013171373,0.028032158,0.19432904
0.013171373,0.045415685,0.33149254,0.013171373,0.028032158,0.19713452
0.013171373,0.045415685,0.3491588,0.013171373,0.025226668,0.17469059
0.013171373,0.045415685,0.33232588,0.013171373,0.025226668,0.15619099
0.013171373,0.05102667,0.3707694,0.013171373,0.01989843,0.14777452
0.013171373,0.052998826,0.38282472,0.013171373,0.025226668,0.15338549
0.013171373,0.05944314,0.38365805,0.013171373,0.025226668,0.16460745
0.013171373,0.067859605,0.3816859,0.013171373,0.025226668,0.1718851
0.013171373,0.06224863,0.4310459,0.013171373,0.028032158,0.21957844
0.013171373,0.07627607,0.51157176,0.013171373,0.033925883,0.26082745
0.013171373,0.06224863,0.5020165,0.013171373,0.028597647,0.2532443
0.013171373,0.04681451,0.5668482,0.013171373,0.028032158,0.2428557
0.013171373,0.052998826,0.5789035,0.013171373,0.025226668,0.20357883
0.013171373,0.051309414,0.5909588,0.013171373,0.01989843,0.17916274
0.013171373,0.052998826,0.6077917,0.013171373,0.025226668,0.20918982
0.018782353,0.06983176,0.6010419,0.013171373,0.025226668,0.20918982
0.013171373,0.067859605,0.5822368,0.013171373,0.025226668,0.21396746
0.013171373,0.05383216,0.5746537,0.013171373,0.025226668,0.20555098
0.018782353,0.06224863,0.6102917,0.013171373,0.025226668,0.18955138
0.018782353,0.067859605,0.66359603,0.013736864,0.025226668,0.2027455
0.018782353,0.09310902,0.72053915,0.013736864,0.025226668,0.19796786
0.019347843,0.09872,0.7370666,0.0112141175,0.025226668,0.18113491
0.019347843,0.09872,0.73789996,0.0112141175,0.028032158,0.2279949
0.019347843,0.107136466,0.7412333,0.013171373,0.03336039,0.27007726
0.019347843,0.09872,0.7437333,0.013171373,0.03336039,0.25885528
0.019347843,0.09872,0.7445667,0.013171373,0.028597647,0.21760628
0.017375687,0.107969806,0.7454,0.013171373,0.028597647,0.21002315
0.017375687,0.107969806,0.7479,0.013736864,0.033925883,0.2529388
0.017375687,0.11638628,0.7479,0.013736864,0.033925883,0.26332745
0.017375687,0.13321921,0.74623334,0.013736864,0.03336039,0.24368903
0.017375687,0.13321921,0.7470667,0.013736864,0.03336039,0.22602275
0.01989843,0.107969806,0.74873334,0.013171373,0.028032158,0.22882824
0.01989843,0.09955334,0.7479,0.013171373,0.028032158,0.26249412
0.01989843,0.09955334,0.7454,0.013171373,0.028597647,0.25407764
0.017375687,0.089164704,0.74873334,0.013171373,0.028597647,0.22966157
0.017375687,0.089447446,0.7495667,0.013171373,0.028597647,0.22041178
0.01989843,0.107969806,0.7529,0.013171373,0.028597647,0.24649452
0.01989843,0.124802746,0.7612333,0.013171373,0.033925883,0.26135528
0.01989843,0.13041373,0.7612333,0.013171373,0.036448628,0.3306592
0.01989843,0.12199726,0.75373334,0.013171373,0.041776862,0.3598529
0.01989843,0.11638628,0.7529,0.013171373,0.036448628,0.29979882
0.01989843,0.13405254,0.75706667,0.013171373,0.036448628,0.3054098
0.01989843,0.13405254,0.7579,0.013171373,0.03728196,0.2837992
0.01989843,0.13966352,0.75956666,0.013171373,0.034759216,0.26416078
0.021870587,0.14246902,0.7579,0.013171373,0.034759216,0.2585498
0.021870587,0.13405254,0.7554,0.013736864,0.034759216,0.26135528
0.019347843,0.15846862,0.7529,0.013736864,0.034759216,0.2585498
0.019347843,0.15088548,0.7529,0.013171373,0.034759216,0.2557443
0.021870587,0.13041373,0.75373334,0.013171373,0.042610195,0.31746507
0.019347843,0.124802746,0.75373334,0.013171373,0.042610195,0.3239094
0.019347843,0.113580786,0.7554,0.013171373,0.03728196,0.29107684
0.021870587,0.10516432,0.7554,0.013171373,0.03728196,0.2902435
0.021870587,0.0919702,0.75373334,0.013171373,0.034759216,0.28463253
0.019347843,0.097581185,0.75623333,0.013171373,0.03728196,0.3146596
0.017375687,0.113580786,0.75623333,0.013171373,0.03728196,0.30624312
0.017375687,0.09955334,0.7554,0.013171373,0.03728196,0.293049
0.019347843,0.079914905,0.7529,0.013171373,0.042610195,0.36432508
0.019347843,0.08272039,0.7504,0.013171373,0.045415685,0.4055741
0.019347843,0.09674785,0.74873334,0.013171373,0.042610195,0.34832546
0.019347843,0.09872,0.7479,0.013171373,0.034759216,0.26696625
0.019347843,0.09872,0.7470667,0.013171373,0.034759216,0.2557443
0.019347843,0.08272039,0.74623334,0.013171373,0.03728196,0.2809937
0.019347843,0.08833137,0.7437333,0.013171373,0.03728196,0.2958545
0.019347843,0.09674785,0.7437333,0.013171373,0.03728196,0.30146548
0.019347843,0.08272039,0.7437333,0.013171373,0.03728196,0.293049
0.018782353,0.08272039,0.7395666,0.013171373,0.03728196,0.28463253
0.013171373,0.07627607,0.7387333,0.013171373,0.034759216,0.27621606
0.013171373,0.06224863,0.64865214,0.013171373,0.034759216,0.26302195
0.018782353,0.067859605,0.6730682,0.013171373,0.03728196,0.30427095
0.013736864,0.079081565,0.6722349,0.013171373,0.042610195,0.3491588
0.011764706,0.07627607,0.6049031,0.013171373,0.034759216,0.3211039
0.011764706,0.067859605,0.60323644,0.013171373,0.03728196,0.31746507
0.013736864,0.067859605,0.72978896,0.013171373,0.042610195,0.3427145
0.013171373,0.07066509,0.7345666,0.013171373,0.042610195,0.3707694
0.013171373,0.07066509,0.68573445,0.013171373,0.045415685,0.39124116
0.013171373,0.07066509,0.5406823,0.013171373,0.05102667,0.4052686
0.013171373,0.07627607,0.60634744,0.013171373,0.045415685,0.3648529
0.018782353,0.06224863,0.7177337,0.013171373,0.045415685,0.3965467
0.018782353,0.067859605,0.7345666,0.013171373,0.052998826,0.4697949
0.018782353,0.07066509,0.70370626,0.013171373,0.05102667,0.4389345
0.018782353,0.059725884,0.6195415,0.013171373,0.045415685,0.3612141
0.018782353,0.054114904,0.5241549,0.013171373,0.045415685,0.4097408
0.018782353,0.059725884,0.5401545,0.013171373,0.05102667,0.45379528
0.018782353,0.06224863,0.54296,0.013171373,0.045981176,0.35924196
0.013171373,0.06224863,0.48487806,0.013171373,0.045981176,0.34604785
0.013171373,0.05944314,0.46440628,0.013171373,0.051309414,0.4310459
0.013171373,0.067859605,0.4587953,0.013171373,0.052998826,0.47593373
0.013171373,0.07066509,0.57579255,0.013736864,0.052998826,0.49723884
0.013171373,0.06224863,0.6046808,0.013736864,0.061415296,0.57693136
0.013736864,0.06224863,0.6475964,0.013736864,0.058609806,0.54690427
0.019347843,0.07627607,0.6456243,0.013736864,0.052998826,0.48882237
0.019347843,0.07066509,0.5895145,0.019347843,0.06702627,0.6002086
0.019347843,0.054114904,0.5895145,0.013736864,0.06702627,0.60498625
0.018782353,0.06224863,0.65517956,0.013736864,0.058609806,0.5412933
0.018782353,0.07066509,0.70370626,0.013736864,0.058609806,0.52726585
0.018782353,0.07066509,0.6060419,0.019347843,0.061415296,0.5629039
0.016810197,0.07627607,0.66465175,0.019347843,0.067859605,0.6077917
0.017375687,0.07627607,0.7395666,0.019347843,0.07627607,0.73039997
0.017375687,0.06617019,0.74039996,0.013736864,0.067859605,0.6767902
0.017375687,0.079914905,0.7412333,0.013736864,0.06224863,0.5650984
0.019347843,0.09674785,0.7420666,0.019347843,0.07627607,0.7345666
0.019347843,0.09674785,0.74289995,0.019347843,0.07066509,0.677318
0.019347843,0.10516432,0.7454,0.013736864,0.06224863,0.5106553
0.021870587,0.11638628,0.7479,0.013736864,0.067859605,0.58754236
0.019347843,0.10516432,0.7504,0.019347843,0.079081565,0.7281223
0.021870587,0.09872,0.7504,0.019347843,0.079081565,0.7362333
0.021870587,0.10433098,0.75123334,0.019347843,0.067859605,0.6557074
0.021870587,0.09872,0.7529,0.013736864,0.059725884,0.5558486
0.01989843,0.09955334,0.7529,0.013736864,0.059725884,0.5137663
0.017375687,0.107969806,0.75623333,0.013736864,0.067859605,0.6055141
0.017375687,0.097581185,0.75706667,0.019347843,0.07627607,0.66442937
0.01989843,0.10516432,0.75623333,0.019347843,0.079081565,0.7025674
0.021870587,0.11721961,0.75706667,0.019347843,0.079081565,0.7362333
0.021870587,0.13966352,0.7604,0.019347843,0.08749803,0.7370666
0.021870587,0.15088548,0.7629,0.019347843,0.079081565,0.73789996
0.021870587,0.15088548,0.7637333,0.019347843,0.06224863,0.5903478
0.01989843,0.13883018,0.76706666,0.019347843,0.07066509,0.61673605
0.01989843,0.10516432,0.77206665,0.019347843,0.07066509,0.6276525
0.017375687,0.124802746,0.7790161,0.019347843,0.074303925,0.6666239
0.01989843,0.14807999,0.7901917,0.019347843,0.091136865,0.7395666
0.01989843,0.14246902,0.800549,0.019347843,0.091136865,0.7412333
0.01989843,0.14807999,0.80667996,0.019347843,0.09394236,0.74289995
0.01989843,0.13966352,0.8069478,0.021870587,0.112747446,0.7420666
0.01989843,0.15846862,0.8024835,0.019347843,0.09955334,0.7470667
0.021870587,0.16491294,0.79660547,0.017375687,0.0919702,0.74873334
0.021870587,0.16210744,0.7935698,0.017375687,0.097581185,0.74873334
0.021870587,0.14610784,0.79837644,0.019347843,0.097581185,0.74873334
0.021870587,0.13208039,0.8064866,0.019347843,0.09955334,0.7454
0.025226668,0.15649647,0.8101325,0.019347843,0.097581185,0.74623334
0.025226668,0.18174587,0.81212664,0.019347843,0.097581185,0.7479
0.01989843,0.17052391,0.81965643,0.019347843,0.10516432,0.7495667
0.025226668,0.14610784,0.8397459,0.021870587,0.113580786,0.7520667
0.03336039,0.1573298,0.85516274,0.01989843,0.107969806,0.75873333
0.028032158,0.17052391,0.8573651,0.01989843,0.12199726,0.7687333
0.025226668,0.14891332,0.83773685,0.01989843,0.14807999,0.77206665
0.01989843,0.13769136,0.81178427,0.01989843,0.13966352,0.7679
0.025226668,0.14891332,0.7991949,0.021870587,0.113580786,0.7612333
0.025226668,0.14610784,0.79971564,0.021870587,0.107969806,0.7520667
0.01989843,0.13405254,0.8036294,0.019347843,0.0919702,0.75456667
0.01989843,0.15088548,0.808927,0.021870587,0.11638628,0.7629
0.01989843,0.15088548,0.80979013,0.01989843,0.13966352,0.76456666
0.01989843,0.14246902,0.80450743,0.01989843,0.12283059,0.7637333
0.025226668,0.14891332,0.7974984,0.01989843,0.12283059,0.76456666
0.025226668,0.13769136,0.7975431,0.01989843,0.113580786,0.7679
0.028032158,0.14610784,0.8148945,0.01989843,0.14246902,0.7768286
0.03336039,0.18060705,0.84642744,0.025226668,0.17249607,0.79330194
0.028032158,0.21146744,0.8691063,0.01989843,0.15369098,0.7985847
0.028032158,0.23588352,0.88233566,0.01989843,0.15369098,0.79916507
0.028032158,0.23671685,0.9088686,0.025226668,0.16491294,0.8025282
0.025226668,0.24232784,0.95010394,0.025226668,0.1733294,0.80784076
0.028032158,0.2627996,0.9793898,0.025226668,0.16210744,0.8089866
0.033925883,0.2720494,0.9933333,0.01989843,0.1292749,0.80342114
0.033925883,0.30852076,0.99999994,0.01989843,0.14049685,0.806427
0.033925883,0.35143647,0.99999994,0.025226668,0.15369098,0.8306831
0.033925883,0.34385332,0.99999994,0.025226668,0.1825792,0.8592847
0.036448628,0.4139906,0.99999994,0.028032158,0.23785569,0.87580276
0.041776862,0.4672949,0.99999994,0.028032158,0.21541177,0.8774545
0.041776862,0.45493412,0.99999994,0.025226668,0.18819019,0.8789278
0.05102667,0.4566008,0.99999994,0.028032158,0.2041898,0.89604115
0.061415296,0.57329255,0.99999994,0.036165882,0.285549,0.9236604
0.061415296,0.6162082,0.99999994,0.036165882,0.27796587,0.9407141
0.06983176,0.6394855,0.99999994,0.028032158,0.2283004,0.9474404
0.09591451,0.7264556,0.99999994,0.028032158,0.23671685,0.9571576
0.10349765,0.7337333,0.99999994,0.03336039,0.2627996,0.9771725
0.084692545,0.7370666,0.99999994,0.03336039,0.27766037,0.98998505
0.08188705,0.7387333,0.99999994,0.033925883,0.27766037,0.9908333
0.08833137,0.73789996,0.99999994,0.033925883,0.28607684,0.98749995
0.091136865,0.74039996,0.99999994,0.028597647,0.25521648,0.97999996
0.10433098,0.74289995,0.99999994,0.033925883,0.26363292,0.9808333
0.11638628,0.7495667,0.99999994,0.033925883,0.26363292,0.9891666
0.12199726,0.7529,0.99999994,0.036448628,0.29532665,0.9941667
0.113580786,0.7554,0.99999994,0.036448628,0.29532665,0.9966666
0.107969806,0.7604,0.99999994,0.033925883,0.26166078,0.9983333
0.14163569,0.76206666,0.99999994,0.036448628,0.28691018,0.99916667
0.15088548,0.7629,0.99999994,0.036448628,0.3029098,0.9975
0.15088548,0.7662333,0.99999994,0.033925883,0.27007726,0.9933333
0.17530157,0.7712333,0.99999994,0.033925883,0.28691018,0.9933333
0.1733294,0.7779,0.99999994,0.036448628,0.33657566,0.9975
0.17977372,0.79075724,0.99999994,0.036448628,0.31777057,0.99999994
0.1909957,0.8120223,0.99999994,0.044582352,0.37190825,0.99999994
0.2013843,0.837231,0.99999994,0.05102667,0.44007334,0.99999994
0.20221764,0.85961217,0.99999994,0.058609806,0.50543296,0.99999994
0.20221764,0.8799992,0.99999994,0.061415296,0.5214325,0.99999994
0.22746706,0.9020678,0.99999994,0.052998826,0.4765447,0.99999994
0.2602996,0.92553526,0.99999994,0.052998826,0.47935018,0.99999994
0.2507443,0.94394314,0.99999994,0.051309414,0.43051803,0.99999994
0.26113293,0.9472914,0.99999994,0.045981176,0.38813022,0.99999994
0.25271648,0.94040155,0.99999994,0.058609806,0.5259047,0.99999994
0.2468,0.94796115,0.99999994,0.06702627,0.6100694,0.99999994
0.26363292,0.9657737,0.99999994,0.06702627,0.5892921,0.99999994
0.26924393,0.97415173,0.99999994,0.06983176,0.61734706,0.99999994
0.28327137,0.96999997,0.99999994,0.07544274,0.6658737,0.99999994
0.25521648,0.9758333,0.99999994,0.07066509,0.6751235,0.99999994
0.30093762,0.9916666,0.99999994,0.07066509,0.6787623,0.99999994
0.31693724,0.99999994,0.99999994,0.07066509,0.6467631,0.99999994
0.29252118,0.99999994,0.99999994,0.067859605,0.6027086,0.99999994
0.33179802,0.99999994,0.99999994,0.079081565,0.73539996,0.99999994
0.33346468,0.99999994,0.99999994,0.09310902,0.7370666,0.99999994
0.3587141,0.99999994,0.99999994,0.09872,0.74039996,0.99999994
0.43165687,0.99999994,0.99999994,0.10433098,0.7454,0.99999994
0.49618313,0.99999994,0.99999994,0.112747446,0.7479,0.99999994
0.50262743,0.99999994,0.99999994,0.112747446,0.7495667,0.99999994
0.5419043,0.99999994,0.99999994,0.112747446,0.75373334,0.99999994
0.50346076,0.99999994,0.99999994,0.123969406,0.7612333,0.99999994
0.5031553,0.99999994,0.99999994,0.14163569,0.7679,0.99999994
0.53037685,0.99999994,0.99999994,0.14807999,0.77456665,0.99999994
0.47676706,0.99999994,0.99999994,0.14049685,0.7890906,0.99999994
0.57579255,0.99999994,0.99999994,0.17894039,0.8094925,0.99999994
0.6066529,0.99999994,0.99999994,0.2229949,0.82993925,0.99999994
0.55137646,0.99999994,0.99999994,0.2041898,0.84618944,0.99999994
0.5721537,0.99999994,0.99999994,0.17135724,0.85961217,0.99999994
0.5564596,0.99999994,0.99999994,0.2069953,0.8682282,0.99999994
0.5003498,0.99999994,0.99999994,0.2538553,0.8567847,0.99999994
0.4709337,0.99802077,0.99999994,0.18371804,0.814567,0.99999994
0.2877435,0.9599255,0.99999994,0.10516432,0.77206665,0.99999994
0.11355804,0.8678863,0.99999994,0.084692545,0.74312234,0.99999994
0.07515216,0.7793733,0.99999994,0.05102667,0.42315727,0.99999994
0.052425493,0.75456667,0.99999994,0.045415685,0.3735749,0.9963243
0.043175686,0.5933757,0.99999994,0.03336039,0.2532443,0.9545682
0.042610195,0.52976584,0.99434507,0.01989843,0.1087953,0.8673357
0.028597647,0.26468864,0.95224667,0.019347843,0.06756902,0.69165057
0.01989843,0.1370953,0.86520743,0.013736864,0.052425493,0.45388904
0.017375687,0.09001294,0.793927,0.013736864,0.03728196,0.30505884
0.016810197,0.07149843,0.5710859,0.013171373,0.034759216,0.29191017
0.013171373,0.07627607,0.67170703,0.013171373,0.033925883,0.26052195
0.013171373,0.054114904,0.5906533,0.013171373,0.028032158,0.23921686
0.013171373,0.051309414,0.3838804,0.013171373,0.025226668,0.20191216
0.013736864,0.043175686,0.39707452,0.013171373,0.01989843,0.15058
0.013736864,0.042610195,0.42710158,0.013171373,0.01989843,0.16294077
0.013171373,0.05102667,0.452351,0.013736864,0.01989843,0.16294077
0.013171373,0.05102667,0.46357295,0.013736864,0.025226668,0.16574627
0.013171373,0.051309414,0.51407176,0.013171373,0.025226668,0.17135724
0.013171373,0.052998826,0.66192937,0.010648627,0.01989843,0.14777452
0.013171373,0.061415296,0.61112505,0.010648627,0.01989843,0.15058
0.013171373,0.07627607,0.5319149,0.013171373,0.028032158,0.26924393
0.013171373,0.08272039,0.7545816,0.013736864,0.036448628,0.32421488
0.018782353,0.11441412,0.80675447,0.013736864,0.03784745,0.31656355
0.021870587,0.14974666,0.9002074,0.013736864,0.067859605,0.6262082
0.025226668,0.21760628,0.966458,0.017375687,0.097581185,0.7679
0.03728196,0.2891047,0.9925,0.01989843,0.10766432,0.82388234
0.07627607,0.3395204,0.99999994,0.025226668,0.18030158,0.90505886
0.09674785,0.5027431,0.99999994,0.028032158,0.21002315,0.9690176
0.13124706,0.7963376,0.99999994,0.03728196,0.30957648,0.99688977
0.17696823,0.8946565,0.99999994,0.06702627,0.60634744,0.99999994
0.27568823,0.9741364,0.99999994,0.09872,0.75123334,0.99999994
0.46896157,0.9975,0.99999994,0.13883018,0.7787333,0.99999994
0.5949031,0.99999994,0.99999994,0.1733294,0.8024835,0.99999994
0.58731997,0.99999994,0.99999994,0.18174587,0.80979013,0.99999994
0.49276668,0.99999994,0.99999994,0.16210744,0.80840623,0.99999994
0.41815728,0.99999994,0.99999994,0.14049685,0.79916507,0.99999994
0.4108796,0.99999994,0.99999994,0.12563607,0.78208154,0.99999994
0.40246314,0.99999994,0.99999994,0.13883018,0.76706666,0.99999994
0.45212862,0.99999994,0.99999994,0.124802746,0.7554,0.99999994
0.4709337,0.99999994,0.99999994,0.10433098,0.74873334,0.99999994
0.43810117,0.99999994,0.99999994,0.112747446,0.7479,0.99999994
0.4296847,0.99999994,0.99999994,0.11555294,0.7520667,0.99999994
0.41482392,0.99999994,0.99999994,0.09955334,0.7520667,0.99999994
0.36432508,0.99999994,0.99999994,0.097581185,0.7470667,0.99999994
0.30904862,0.99999994,0.99999994,0.09872,0.74039996,0.99999994
0.3427145,0.99999994,0.99999994,0.09310902,0.7370666,0.99999994
0.4139906,0.99999994,0.99999994,0.07627607,0.6770125,0.99999994
0.42521253,0.99999994,0.99999994,0.07066509,0.6481243,0.99999994
0.36713058,0.9975,0.99999994,0.084692545,0.7345666,0.99999994
0.32702038,0.9916666,0.99999994,0.079081565,0.7337333,0.99999994
0.32899255,0.9916666,0.99999994,0.06702627,0.6347078,0.99999994
0.30852076,0.9975,0.99999994,0.058609806,0.5244604,0.99999994
0.35538077,0.99999994,0.99999994,0.051309414,0.43749022,0.99999994
0.37782472,0.99999994,0.99999994,0.051309414,0.4186851,0.99999994
0.2841047,0.99999994,0.99999994,0.052998826,0.47676706,0.99999994
0.24482785,0.99999994,0.99999994,0.052998826,0.4871557,0.99999994
0.28046587,0.9975,0.99999994,0.058609806,0.4936,0.99999994
0.288049,0.9894047,0.99999994,0.06702627,0.5629039,0.99999994
0.25241098,0.97601175,0.99999994,0.06983176,0.62940234,0.99999994
0.20866196,0.9567557,0.99999994,0.061415296,0.5511541,0.99999994
0.18060705,0.939449,0.99999994,0.045981176,0.40246314,0.99999994
0.19744,0.9257584,0.99999994,0.045415685,0.38001922,0.99999994
0.21063411,0.9090321,0.99999994,0.045415685,0.3651584,0.99999994
0.21988392,0.8844635,0.99999994,0.045415685,0.38396353,0.99999994
0.20502314,0.8567847,0.99999994,0.044582352,0.38510236,0.9983333
0.17052391,0.8240612,0.99999994,0.036448628,0.2812992,0.9963839
0.15566313,0.7893584,0.99999994,0.028597647,0.23641138,0.9922173
0.13321921,0.7679,0.99999994,0.028597647,0.24482785,0.9883333
0.10516432,0.7579,0.99999994,0.028597647,0.23921686,0.9891666
0.107969806,0.7579,0.99999994,0.036448628,0.32732588,0.9966666
0.11638628,0.75373334,0.99999994,0.036448628,0.31693724,0.9966666
0.09674785,0.74873334,0.99999994,0.028032158,0.26082745,0.9908333
0.08833137,0.7437333,0.99999994,0.03336039,0.27682704,0.9816666
0.07627607,0.7395666,0.99999994,0.03336039,0.25271648,0.9671874
0.06814235,0.73789996,0.99999994,0.03336039,0.22549489,0.95764863
0.079081565,0.73789996,0.99999994,0.033925883,0.2215506,0.9606992
0.079081565,0.6560129,0.99999994,0.036448628,0.27963254,0.9730208
0.07066509,0.5878478,0.99999994,0.036448628,0.29449332,0.97994035
0.079081565,0.64790195,0.99999994,0.033925883,0.26363292,0.9645235
0.09591451,0.6647349,0.99999994,0.03336039,0.22716157,0.9321722
0.08385921,0.5814035,0.99999994,0.028032158,0.20866196,0.91037136
0.061415296,0.5264325,0.99999994,0.028032158,0.22466156,0.9027819
0.051309414,0.5287102,0.99999994,0.025226668,0.19182903,0.8902521
0.05102667,0.5166549,0.99999994,0.025226668,0.1573298,0.86962706
0.052998826,0.46896157,0.99999994,0.025226668,0.16294077,0.85507333
0.045415685,0.41846275,0.99999994,0.025226668,0.16574627,0.85083216
0.041776862,0.4083796,0.9975,0.027198825,0.16294077,0.84636784
0.041776862,0.37304705,0.9913839,0.027198825,0.1825792,0.8391357
0.036448628,0.2784937,0.98610115,0.027198825,0.17052391,0.8299541
0.033925883,0.24763334,0.9780357,0.027198825,0.15369098,0.8157129
0.028597647,0.26924393,0.9713392,0.01989843,0.14807999,0.80226034
0.028032158,0.25832745,0.96096706,0.017375687,0.13966352,0.7950133
0.028032158,0.20305097,0.940818,0.025226668,0.18091254,0.8042545
0.028032158,0.21707843,0.9165172,0.025226668,0.18735686,0.8217992
0.028032158,0.2631051,0.8944635,0.025226668,0.18174587,0.8332279
0.025226668,0.27713254,0.87236506,0.01989843,0.16210744,0.8379451
0.01989843,0.25552195,0.84635293,0.025226668,0.17052391,0.8284361
0.01989843,0.1825792,0.8192545,0.025226668,0.16491294,0.80416507
0.01989843,0.15369098,0.80081683,0.01989843,0.12283059,0.7812333
0.025226668,0.1640796,0.78852504,0.01989843,0.13405254,0.7704
0.025226668,0.1640796,0.7837929,0.021870587,0.13966352,0.7637333
0.025226668,0.16210744,0.7838078,0.021870587,0.13966352,0.7612333
0.025226668,0.16210744,0.7863376,0.019347843,0.12199726,0.7604
0.025226668,0.16210744,0.7899686,0.019347843,0.097581185,0.75956666
0.025226668,0.15649647,0.78940314,0.01989843,0.13041373,0.75956666
0.025226668,0.15369098,0.7838078,0.025226668,0.14163569,0.7637333
0.01989843,0.1640796,0.7779,0.01989843,0.12283059,0.7637333
0.01989843,0.15846862,0.7798494,0.01989843,0.11441412,0.7604
0.021870587,0.14246902,0.7829596,0.021870587,0.11638628,0.7579
0.021870587,0.13405254,0.7779,0.021870587,0.12199726,0.7554
0.021870587,0.14807999,0.7754,0.019347843,0.107969806,0.75456667
0.021870587,0.13405254,0.7729,0.019347843,0.0919702,0.75706667
0.01989843,0.12563607,0.7729,0.019347843,0.10516432,0.75456667
0.01989843,0.13405254,0.77456665,0.019347843,0.09955334,0.7529
0.01989843,0.13124706,0.7737333,0.019347843,0.08833137,0.7495667
0.01989843,0.13124706,0.7712333,0.019347843,0.09674785,0.74623334
0.01989843,0.14246902,0.7754149,0.017375687,0.091136865,0.7437333
0.01989843,0.14807999,0.7910698,0.017375687,0.091136865,0.7420666
0.025226668,0.13966352,0.80675447,0.019347843,0.09872,0.74289995
0.01989843,0.13966352,0.815936,0.019347843,0.11555294,0.7470667
0.021870587,0.1640796,0.80473053,0.019347843,0.107136466,0.74873334
0.021870587,0.1668851,0.78212625,0.019347843,0.08833137,0.7470667
0.019347843,0.15088548,0.7662333,0.019347843,0.091136865,0.74289995
0.021870587,0.14246902,0.75873333,0.019347843,0.08272039,0.74039996
0.021870587,0.13405254,0.75623333,0.019347843,0.079081565,0.74039996
0.021870587,0.13966352,0.7579,0.013171373,0.067859605,0.63712466
0.01989843,0.13321921,0.7579,0.013171373,0.059725884,0.56137645
0.017375687,0.13321921,0.75873333,0.013171373,0.067859605,0.6638184
0.017375687,0.13321921,0.7604,0.013171373,0.07627607,0.69384545
0.01989843,0.12563607,0.7629,0.019347843,0.084692545,0.73789996
0.01989843,0.11721961,0.7637333,0.019347843,0.084692545,0.7387333
0.01989843,0.124802746,0.76206666,0.019347843,0.079081565,0.7199282
0.01989843,0.13041373,0.75956666,0.019347843,0.079081565,0.7387333
0.017375687,0.11638628,0.7579,0.013736864,0.079081565,0.7362333
0.021870587,0.11638628,0.7579,0.013736864,0.07066509,0.66329056
0.021870587,0.11638628,0.75956666,0.013736864,0.067859605,0.64365214
0.019347843,0.113580786,0.7579,0.013736864,0.07066509,0.6456243
0.019347843,0.097581185,0.7495667,0.019347843,0.067859605,0.59793097
0.019347843,0.089164704,0.74623334,0.013736864,0.059725884,0.5314325
0.019347843,0.107969806,0.7265949,0.013171373,0.067859605,0.6035419
0.019347843,0.10433098,0.7437333,0.018782353,0.07066509,0.6792902
0.019347843,0.08833137,0.7420666,0.018782353,0.07627607,0.7177337
0.019347843,0.08833137,0.74289995,0.013171373,0.067859605,0.58557016
